Account,User Name,Followers at Posting,Created,Type,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Total Interactions,Overperforming Score
Jessica | Utah mom of 3,jessica_ashcroft,35175,2020-07-13 12:49:50 PDT,Photo,406,36,0,https://www.instagram.com/p/CCmDe4Phngb/,https://www.instagram.com/p/CCmDe4Phngb/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/108175928_305581820819841_2695428364946053819_n.jpg?_nc_cat=101&ccb=2&_nc_sid=8ae9d6&_nc_ohc=jtxN_-a8EWEAX-VF0k5&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=cc3d95e9d76fa2b32a59c752fb6aa685&oe=60245DAE,,"If we don’t stand up for them, who will?? #savethechildren 

Y’all I’m disgusted with the information that’s come out over the weekend. What’s even more disappointing is that very few are talking about it.

Whether the claims against these companies are true or not, one thing is true: child trafficking is very real.

And when it comes to child trafficking THERE IS ONLY ONE SIDE TO BE ON. 

It’s time to stand up and do all we can to stop this disgusting industry that enslaves precious children. We can talk about it all day long but here are some things you can actually DO to make a difference:

💛Stop shopping at the companies in question until a THOROUGH investigation can be done.
💛 Donate to companies dedicated to fighting child trafficking like @ourrescue @polarisproject @stopthetraffik 
💛Join @timballard89 on July 30 to promote Human Trafficking Awareness Day
💛Talk to your children about what to do if someone tries to take them (we are doing again this tonight)
💛Talk to your teens about safe social media habits
💛Talk to your spouse about how to be alert when they are in public with your kids
💛Delete any social media apps that promote or encourage any form of child harm (aka TikTok 🤢)
💛Continue to share the accounts who are committed to fight child trafficking so we can bring this to the media’s attention

There are so many good people in the world. I know we can use our voices to demand justice for the sweet children who don’t have one.

#RiseUp #OUR #wherearethechildren #endchildtrafficking #mothershape #raisingthefuture #joyfulmamas #motherly #mommyhood #lifecloseup #ohheymama #momofthree #theheartcaptured #motherhoodthroughinstagram #mommystatus #mommylifestyle #motherlove #acupofmotherhood #momofthreekids #momofboth",,,,442,1.54
,save_humanity_please,22874,2020-09-04 19:40:12 PDT,Photo,406,34,0,https://www.instagram.com/p/CEvQk5gA5QN/,https://www.instagram.com/p/CEvQk5gA5QN/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/118886709_1438180816386407_1157089318058460864_n.jpg?_nc_cat=107&ccb=2&_nc_sid=8ae9d6&_nc_ohc=S_YQJHLu92IAX8md6V2&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=c93f19de4e5d49ac5af6c06725839c4b&oe=6024FE87,,"Posted @withregram • @oldmeanoldmanmike Are you posting your kid’s pix on social media? 
#wearerthenews #takebackourcountry #thebaqery #patriotsunited #conservative #patriots #informationwarfare #propagandapress #trump2020 #trump #maga2020 #maga 
#nwo #markofthebeast #freespeech #1a #firstamendment #biblical #spiritualwarfare 
#Walkaway #savethechildren #kidslivesmatter #endhumantrafficking #expose2020 #lockthemup
#defundhollywood #wayfairgate #endchildtrafficking #thesepeoplearesick #kidstoo",'I saw it and started to cry uncontrollably': Mom's horror after her eight-year-old daughter's image is stolen and turned into a child sex doll sold on Amazon for $559 as Elizabeth Smart calls for the sick toys to be banned By Karen Ruiz For Dailymail.com Updated at 1:29 PM on 4 September 2020,,,440,1.54
Influencers ACT,influencers_act,N/A,2020-07-25 10:52:38 PDT,Photo,431,7,0,https://www.instagram.com/p/CDEvnBflYB_/,https://www.instagram.com/p/CDEvnBflYB_/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/115820613_191966752279297_7005573875883166127_n.jpg?_nc_cat=102&ccb=2&_nc_sid=8ae9d6&_nc_ohc=WTQow4ewa-AAX-HwWwK&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=675c0269c49d5ee6b66f69c71aea0693&oe=6025CDA7,,"Thank you @elliottcrockett for creating this beautiful illustration to depict Get Loud to Save the Children! 
.
How you can help:

➡️order a shirt or make a donation to our fundraiser, link in bio; all profits are donated to @ourrescue

➡️be a voice for the children missing by Rising Up and Get Loud

➡️please post on July 30, tag the media and government officials,why is no one taking about this very real crisis?

➡️join a demonstration in your area and walk to make a difference! 
⬅️join together with friends and make a grid of photos with a message to spread awareness!
💙
.
.
#enditmovement❌ #ourrescue #endchildtrafficking #saveourchildren #whereareallthechildren #iact #riseup #getloud #july30 #whereisthemediacoverage #stoptrafficking #stopchildtrafficking #makeadifference #beavoice #spreadlight #awarness #bealight #outofshadows #savethechildren",,,,438,1.17
Corissa Furr,corissafurr,30599,2020-07-31 17:48:31 PDT,IGTV,391,42,3998,https://www.instagram.com/tv/CDU4QTDBUa6/,https://www.instagram.com/tv/CDU4QTDBUa6/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/116503655_168407611411888_5667609444893199514_n.jpg?_nc_cat=106&ccb=2&_nc_sid=8ae9d6&_nc_ohc=IJP6r1-uUjUAX9RTG61&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a282c9ef45c24ddd93e315b6288c1989&oe=60369F97,The protest CNN will never show you!!,"-
That’s because it’s outside their building in LA and the protest is also directed AT them! They are silent. They refuse to report about human trafficking. Child abuse and pedophilia in Hollywood. The truth about Epstein and his island. 
-
Where are all the celebrities who call themselves philanthropists? Advocates and activists? Where are the celebrities who posted black squares for George Floyd? Honest question. I’m just asking if they also care about the 2,000 children who go missing EVERY DAY??? Why are they silent about 800,000 children who go missing every year and 30,000+ who lose their lives? WHY DON’T WE KNOW THEIR NAMES!?
-
Why won’t any of these news stations or celebrities with a platform spread awareness about child trafficking and pedophilia??? Don’t you think that’s weird??? 
-
The silence is DEAFENING. 
-
-
-
-
-
-
-
-
-
#childrenslivesmatter #childlivesmatter #theycantbreathe #pedowood #pedogate #endhumantrafficking #stophumantrafficking #endchildtrafficking #pedophilia #pedosexualityisnotok @ourrescue @lizcrokin","or nVE 800,000 000 KIDS IN THE U.S. GO MISSING YEARLY! WHERE ARE THEY?! child",,,433,1.77
Adam Whittington 🇦🇺,adam_whittington23,29721,2020-11-29 05:06:47 PST,Photo,377,51,0,https://www.instagram.com/p/CILP2kVlcRq/,https://www.instagram.com/p/CILP2kVlcRq/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/128548033_3062507360702098_856400257795891104_n.jpg?_nc_cat=101&ccb=2&_nc_sid=8ae9d6&_nc_ohc=JV5mUiLwiHkAX8L_QSx&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=eeab35ba1338dd39d84d27f47a6fa6ae&oe=5FE857ED,,"One regret I have in life:

‘Not being able to help all those kids locked in unthinkable nightmares’

Seeing all the rape & sexual abuse images on the DarkWeb & not being able to identify them is tough. Knowing they are real kids in real situations somewhere in the world is horrifying. 

If only the world woke up & realised what the real indescribable pandemic is....

Stop being lead by main stream media. The propaganda & fake news they put out is simply unbelievable. Child safety is not on their list of making money. So they ignore, as do politicians who only have their own agendas at heart. 

If you have kids, give them a hug & thank god they are not one of those kids I see that are ignored, raped, sexually abused & get no help. 

For all those who ignore & refuse to speak out, take a second to think if that was your child! Would you speak out then? 

🙏💛

#istandwithprc #projectrescuechildren #wehuntthosewhohuntchildren #endchildexploitation #endchildtrafficking","0 PRC XO NEWS FIRST ""We protect those who can't protect themselves ADAM WHITTINGTON PROJECT RESCUE CHILDREN 7 NEWS GOLD COAST COPRO",,,428,1.36
Terryn - Homeschool Mama,simplehomemama,17031,2020-07-30 13:26:49 PDT,Photo,393,33,0,https://www.instagram.com/p/CDR5OrXg92w/,https://www.instagram.com/p/CDR5OrXg92w/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/116796096_111095537242714_7839335668232906462_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=36uicf6LW-kAX8u9pPg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7726136a053f36fd73540f8fda2a97f5&oe=5F493914,,"Just because they are little, doesn't mean they don't have a voice. We need to be the voices for them, mamas. 

IT IS TIME TO GET LOUD AND #savethechildren !!! We need ALL the voices possible! 

In the past six years of existence, @ourrescue O.U.R. has rescued 
4,000 victims and assisted in the arrests of more than 2,099 traffickers around the world. The partners we are empowering have collectively helped rescue the lives of more than 10,000 survivors who were enslaved, exploited or at risk.

I’m teaming up with some mamas to raise awareness for #humantrafficking today!!! 

TODAY JULY 30TH IS HUMAN TRAFFICKING AWARENESS DAY and I will be wearing blue.... will you? Will you use your social media account to be a voice for the voiceless? 

Psalm 82:4 ESV
Rescue the weak and the needy; deliver them from the hand of the wicked.”

Proverbs 31:8-9 ESV
Open your mouth for the mute, for the rights of all who are destitute. Open your mouth, judge righteously, defend the rights of the poor and needy.

@theashmoresblog
@lauren_mcmama
@kayla_herndon_
@lindseykjones
@youaremoreblog
@hotmesswrappedupinamombun
@biancacloxton
@juliascott.blog
@simplehomemama
@livinginspireddaily
@theellebeeblog
@Themomtessorian
@thedisguisedsupermom
@practicallyfreespirited
@theshivicksfam

@kenz.hayes
@mainlymarta
@thevieiracrew
@rocknessa
@tolucyandback
@amyleecreel
@laurengiles
@clauestradablog
@makennahair
@southernmadeblog
@dawnpdarnell 
@eldiariopinkdemary
@michellemoehle
@modernfarmhouseliving_
@life.beautifullyrestored
@pineyrosefloral

.
.
.
.
.
.
#seektruth #truthseeker #truthseekers #speakup #speakout #speaktruth #getloud #beboldbeyou #bebravebeyou #savethekids #truthbetold💯 #questioneverything #beuncomfortable #ourrescue #endslavery #letthembelittle #childrenslivesmatter #justiceforthechildren #useyourvoice #defendtheoppressed #speakforthevoiceless #speakforthosewhocant #speakupforthevoiceless #endchildtrafficking #endchildabuse #endchildslavery #momsagainsttrafficking",,,,426,1.14
Adam Whittington 🇦🇺,adam_whittington23,108590,2021-01-26 02:41:01 PST,Photo,367,51,0,https://www.instagram.com/p/CKgVRnili3U/,https://www.instagram.com/p/CKgVRnili3U/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/142295777_268214998067354_4786120085834086169_n.jpg?_nc_cat=102&ccb=2&_nc_sid=8ae9d6&_nc_ohc=a9xIzGrhW9MAX9-3ZhJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fff12544638898a3398d2515602a9fbc&oe=6035D26B,,"What are you going to choose? 

Stay silent or speak out! 

Regardless if you loose a few followers or gain a hater. Is having thousands of social media followers more important than ignoring kids being sexually abused, raped, trafficked or used as slaves? 🧐

Congratulations to @tamepunk for being awarded Australian of the year, a courageous survivor who has chosen to speak out. 

So many countries including Australia, have so much to improve to help protect kids before, during & after a predator has targeted or abused them. 

It’s time the world spoke out! 

If you choose to stand up for kids, leave a blue heart 💙 in the comments below. 

#endchildexploitation #istandwithprc #endchildtrafficking #projectrescuechildren","""There is nothing more important in this world than the protection of our kids. Make it your priority to educate yourself about a topic most choose to ignore. Understand, a paedophile's main weapon is to silence their victims & 'you.' They want you not to speak out! choose to NEVER stay silent while kids are being raped"" Adam Whittington",,,418,1.68
Adam Whittington 🇦🇺,adam_whittington23,27314,2020-11-23 02:39:13 PST,Photo,334,47,0,https://www.instagram.com/p/CH7iMgqFv0y/,https://www.instagram.com/p/CH7iMgqFv0y/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/126855714_692772641642388_1329938590310954289_n.jpg?_nc_cat=109&ccb=2&_nc_sid=8ae9d6&_nc_ohc=-AvVcpdTlecAX886Chb&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=cf3078530bc5828b416c0113c3048cca&oe=5FE274D0,,"Most of my work will never go in the media. I’ve rescued kids from places many said was impossible. Your limitation—it's only your imagination.

The only way you can learn about the real tragic situation & incomprehensible acts committed by child traffickers & those exploiting kids, is to get your feet dirty on the ground. 

We must together, be in a position to fight traffickers & paedophiles head on, regardless of where we or you are in the world. 

Child trafficking & exploitation is a worldwide pandemic with no borders. We must protect kids & we can’t do that alone. Fighting paedophiles brings constant on & offline attacks by paedophiles & their sympathisers who try to take down our social media or destroy our charity. 

One thing I’ve spoken to other charity CEOs about is the fact, traffickers & paedophiles hate charities like PRC, who put our necks on the frontline to protect kids. Even in recent months the main stream media have created propaganda stories about other well known charities in this field. 

With our new headquarters opening up soon in Kenya, we will be able to put a much larger hole in these parasites evil acts to sexually abuse & exploit innocent kids. 

Some very exciting plans & projects coming. 

Keeping the fight going.... 

👍

(Picture with our partners in ground zero for human trafficking & exploitation of all Europe... Romania) 

#projectrescuechildren #istandwithprc #endchildtrafficking #endchildexploitation #wehuntthosewhohuntchildren",,,,381,1.26
Adam Whittington 🇦🇺,adam_whittington23,28463,2020-11-26 12:05:39 PST,Photo,325,50,0,https://www.instagram.com/p/CIERZyOlQ9b/,https://www.instagram.com/p/CIERZyOlQ9b/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/127272068_1242161666149892_6557477277431827591_n.jpg?_nc_cat=105&ccb=2&_nc_sid=8ae9d6&_nc_ohc=FBVn-V0GpxsAX-pyGTs&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e4e7eee703adb1448cad9515b029c54f&oe=5FE708C6,,"Sexually abused since she was 8. Sold by mum to Western paedophiles.
Raped on average 8 times a day. 

What most don’t see is our operatives risking their lives in order to rescue kids from child trafficking & exploitation. 

Going undercover isn’t some Hollywood movie. Things are very real, the kids are very real & the danger is very real. 

Every 2 minutes a child is being prepared to be trafficked or exploited. We choose not to turn away any longer. 

#projectrescuechildren #endchildexploitation #endchildtrafficking #istandwithprc #wehuntthosewhohuntchildren",Knowing your life can be in danger when confronting a child trafficker while undercover can be scary. In a split second things can change... NEWS GOLD COAST PRC Project ProjecescueChidren Rescue Children Staying focused & disciplined is vital in order to rescue children,,,375,1.23
Kaylee Hansen,champagne_and_chalk,N/A,2020-07-30 07:20:14 PDT,Photo,275,96,0,https://www.instagram.com/p/CDRPRv9J2H-/,https://www.instagram.com/p/CDRPRv9J2H-/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/116470036_646055209342634_7770280534548692956_n.jpg?_nc_cat=104&_nc_sid=8ae9d6&_nc_ohc=qMsuNWm8-14AX9cSuxI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=393668f5ac51e4e8f9cc94e2584c524c&oe=5F99BC0D,,"Today is #worlddayagainsttrafficking.
We stand in solidarity to raise awareness against human trafficking in all its forms.

💙

Fact: Human trafficking is the fastest-growing criminal enterprise in the world. @timballard89

Fact: There are more people enslaved today than any other time in the history of the world-even when slavery was legal. @timballard89

Fact: There are 30 million slaves in the world. 10 million of those, are children. @timballard89

Fact: Human trafficking generates over 100 billion dollars annually worldwide. @timballard89

Fact: 17,500 women and children are trafficked into the US every year. @timballard89

💙

Want to help? Here is how:

Get educated. Here are some organizations that can help with that:
@ourrescue
@childrescuecoalition
@a21

Spread awareness on social media and in your community.

Report suspicious behavior. Here are some signs from @a21 that might help you spot trafficking:
•May be easily startled, agitated or afraid
•Unsure of where they are
•Unable to explain injuries or possessions
•May have strange markings/branding/tattoo
•Unexplained hotel use
• Accompanied by older ‘boyfriend’/companion
•(Children) dressed to look older than they are
Call 1(888)-373-7888 or text BeFREE to 233733 if you see any signs of trafficking.

Fund initiatives that are working to end slavery.

Shop ethically!  Here are a few shops I’d recommend:
@sanctuary_project
@uncvrdjewelry
@thetoteproject
@sudaragoods
@purposejewelry
@elegantees
@thistlefarms
@starfish_project

Attend a demonstration today!

💙

I want to thank the women in this grid for sharing God’s word and love with me. I also want to thank them for taking a stand with me today. Please go check them out for more information on how you can help:

@bryartonfarm
@prvbsthirtyonegirl
@ourgatheredcottage
@the.cocco.channel
@farmhouse_af
@mommywithmoxie
@thismotherhen
@pinedaisyhouse
@theprovidencecottage
@bowerpowerblog
@threebluebirdslovenest
@a_september_monday
@vintagepickin
💙

#riseuptogether #riseupforchildren #endhumantrafficking #endchildtrafficking #speakup #learnmore #knowthesigns #reportsuspiciousbehavior #everychildmatters #childtraffickingawareness #supportethicalbrands #en",,,,371,1.22
