Account,User Name,Followers at Posting,Created,Type,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Total Interactions,Overperforming Score
Seriously Happy Tees,seriouslyhappytees,N/A,2020-08-12 17:01:18 PDT,Photo,94,16,0,https://www.instagram.com/p/CDzwG7fjTLt/,https://www.instagram.com/p/CDzwG7fjTLt/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117721120_127684015700007_4831275394638732111_n.jpg?_nc_cat=104&_nc_sid=8ae9d6&_nc_ohc=reJ7QCjVvLMAX_22uR4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e3d94b71282ed87bbde780d9c18331e9&oe=5F96F6F5,,"PREORDER! 

Y’all full transparency here...I purchased ads for this on FB/IG and they were rejected and censored because the Save the Children hashtag was temporarily disabled because of “low quality content began trending.” Maybe FB/IG had good intentions, but that’s not a debate I want to have. I just want to #SaveOurChildren (the new, uncensored hashtag...for now, at least). 

This is SO much bigger than just selling some shirts. This collection was created to raise awareness of a very serious issue directly affecting our children. Proceeds from every shirt sold will go to @endexploitation to end exploitation of children and adults in hopes of breaking the cycle. 

If you don’t mind, PLEASE share this post. Obviously my original post couldn’t trend and ads aren’t allowed. We’re going to have to grass roots this thing, but I’m 110% down if it helps our precious kiddos. 

#SeriouslyHappyTees",,,,110,2.29
ABBY|Lifestyle Coach + Mommin’,abs.in.progress,N/A,2020-07-30 18:43:08 PDT,Album,102,8,0,https://www.instagram.com/p/CDSdbZgg-fz/,https://www.instagram.com/p/CDSdbZgg-fz/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/115928902_293911681927289_6636929480511914412_n.jpg?_nc_cat=104&_nc_sid=8ae9d6&_nc_ohc=r8RyfhnNYhYAX_a-9T9&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=83ff0955b2c4c4f5792b2f00c0a166b4&oe=5F99B324,,"As a mom it is easier to live in happy ignorance than to think about the living hell innocent children are sold into every 30 seconds. My heart shatters for them and cannot comprehend a humanity capable of this. And then of course the fears rise for my own sweet kids. ⠀
⠀
Approximately 2,000 children a day go missing in the US. That is why we are getting loud today- because we have a voice that these children do not.⠀
⠀
The criminal sex industry is the fastest growing one globally- bringing in more profits than sports and media combined. These evil men and women are among us- in broad daylight and positions of power and influence. This week we watched a video get instantly censored across all social media platforms and yet there are images and videos distributed daily of children being violated on the same sites. The silence of the mainstream media speaks volumes.⠀
⠀
It is our TIME to get loud. To use our voices to speak for them. To pray for those suffering and for our children. To pray for protection and justice. ⠀
We have voices and platforms and prayers to use that can bring awareness and change. ⠀
⠀
Here are some accounts that are doing a phenomenal job of bringing awareness and help as well ask tangible ways to get involved:⠀

@ourrescue
@childrescuecoalition 
@timballard89
@ashleyjoyhouston
@mission108 
@britt_ross108 
⠀
Mark 9:42 - if anyone causes one of these little ones—those who believe in me—to stumble,(A) it would be better for them if a large millstone were hung around their neck and they were thrown into the sea.⠀
⠀
#saveourchildren #WhereAreTheChildren 
#sextraffickingawareness #saveourchildren #darknesstolight",,,,110,1.02
War Stories Official Podcast,war_stories_official,1987,2020-10-26 15:06:07 PDT,Photo,103,6,0,https://www.instagram.com/p/CG0qi9MhQf_/,https://www.instagram.com/p/CG0qi9MhQf_/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/122734800_668812173769100_8407368959248944068_n.jpg?_nc_cat=105&ccb=2&_nc_sid=8ae9d6&_nc_ohc=n7MMt_h8KKMAX8imXCn&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=821cbabd1c6905fad3405bd61fefe27e&oe=5FBB935F,,"Wow. 177 arrests. 109 recovered missing. Holy Sh**
#whatishappening #thinblueline #thinredline #thingreenline #saveourchildren #humantrafficking","NEWS Ohio's anti-human trafficking sting 'Operation Autumn Hope' results in 177 arrests DEVELOPING DETAILS HISTORIC HUMAN TRAFFICKING BUST 177 ARRESTED; 109 SURVIVORS RESCUED 177 arrests, 109 survivors rescued during largest anti-human tracking operation in Ohio' history",,,109,1.25
roaieloves-keto2,president_elect_rosebelle,N/A,2020-09-11 06:43:09 PDT,Album,51,56,634,https://www.instagram.com/p/CE_5NwVgqix/,https://www.instagram.com/p/CE_5NwVgqix/,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/119065830_126064415559813_5211556729210722791_n.jpg?_nc_cat=109&_nc_sid=8ae9d6&_nc_ohc=ZM5aTHq4lvkAX_uClg8&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=0963c6103c2aaa1cc2d5f16236f15baf&oe=5FB66A7E,,"Dear Jesus Posted @withregram • @theangelastanton That was quick!!! (Previous Post) Mama got her! I blame the Media. They see this on IG, Twitter, Tic Tok, Netflix, the Internet. Sex and perversion is at the tip of their fingers. The next thing you know they’ll be trying to take the mama to jail saying she’s abusing her child! Train up a child in the way they should go! #saveourchildren",,,,107,1.98
Covid 1984,covid1984__,5892,2020-09-04 03:58:25 PDT,Photo,106,1,0,https://www.instagram.com/p/CEtkzH7AFGv/,https://www.instagram.com/p/CEtkzH7AFGv/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118688479_314305113135626_2951708471017228136_n.jpg?_nc_cat=111&_nc_sid=8ae9d6&_nc_ohc=I6PWEpTHUbMAX_mRAwE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=ea8dba992c62d243b6fa120cee523f3d&oe=5F78D4D2,,"🐝 #weknowthetruth
#thisendswhenwesayno
#thisallendswhenwesayno
#enoughisenough
#touchonetouchall
#SOS #melbournelockdown2020
#wearethemedia
#wearethemedianow 
#saveourchildren
#melbournelockdown #melbourne #youareenough #youarethereason #thegreatawakeninguncensored #thegreatawakeninghasbegun #thegreatawakeningworldwide 
#lovewins #truth #justice #humanity #viralpost #love #friends #family #hugs #joy #peace 🦁 

@astralascension83 
“✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨
So many distractions going on but one thing MUST remain clear...
CONSCIOUS uplifting, MASS AWAKENING, and VIBRATING HIGHER DAILY is the MOST important thing now more than ever.
▫️
For they will do ANYTHING and EVERYTHING in their power to take control of the population but CANNOT so long as they continue to lose the target audience.... YOU. CONTINUE to stay Consciously Aware of what's going on and understanding that YOU are the MOST important thing in the world. Without YOU there is NO THEM. LOVE YOU ALL ♥️
✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨
▫️
♓♒♑♐♏♎♍♌♋♊♉♈ ⚛️🕉️✡️☸️☯️✝️☦️☪️☮️🕎🔯
3️⃣👁️
Remember to -VIBE HIGH, FOCUS DEEP, NEVER SLEEP, STAY CONSCIOUS. WE SAY IT IS SO AND SO IT IS.
3️⃣👁️”","Complicity Theorist (noun) A person who accepts the political narrative of the day unquestionably; consumes mainstream media like it was 1980; and is prone to submissiveness, outbursts of irrational fear, and public shaming of free-thinkers. @justbemetracy",,,107,-1.21
𝙶𝚊𝚋𝚛𝚒𝚎𝚕𝚕𝚎 𝙼𝚊𝚛𝚒𝚎 シ,gabbyphillips_,N/A,2020-07-13 08:51:37 PDT,Album,104,1,0,https://www.instagram.com/p/CCloOL6hNgH/,https://www.instagram.com/p/CCloOL6hNgH/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/107540886_111308030531008_7139793012205578745_n.jpg?_nc_cat=102&_nc_sid=8ae9d6&_nc_ohc=N8htyI1YZ0kAX9tJY5j&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d6716c00bc2cbd6331f40b22ba4f34dd&oe=5F9D4819,,"My heart is heavy for all of these children all around the world.

2,000+ children go missing PER DAY in the U.S. alone. That’s 800,000 children vanishing every year. (according to the National Center of Missing and Exploited Children)
After knowing this statistic will you help bring darkness to LIGHT for our children?🇺🇸🇺🇸

Proof after proof is being exposed to us that there IS a global human/child trafficking ring, that it’s a MULTI BILLION dollar business $99 BILLION to be exact....that’s not a typo NINETY NINE BILLION (more than the sports and music industry COMBINED) and the elite are involved but yet, it continues to go almost completely unnoticed by the media. 

Will you share and re-post for our exploited children in the U.S. and all over the world? #whereareourchildren #saveourchildren #darknesstolight #bethelight #sextrafficking #stopsextrafficking  #stophumantrafficking #humantrafficking",,,,105,-6.59
~Ronald Earl Wilsher,ronaldwilsher,1538,2020-09-12 17:58:30 PDT,Photo,103,2,0,https://www.instagram.com/p/CFDrS-MpOgD/,https://www.instagram.com/p/CFDrS-MpOgD/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119236709_352733059434915_3303534948527867805_n.jpg?_nc_cat=105&_nc_sid=8ae9d6&_nc_ohc=43tDvis1KWYAX-ddSDv&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9977e818beab856f6d2759f2f7c1e736&oe=5F813BDD,,"~President Trump was right again • The media is the virus and they truly are the enemy of the people • I hope that we have the courage to hold them accountable for all the death and carnage they have caused • ￼#Sad

#PrayForAmerica • #2Chron714 • #StayStrong  #BuyMoreGuns • #LoveWins • #StaySkeptical • #StayHappy • #RiseUp! • #SaveOurChildren 

281.395.1000 
RonaldWilsher.com™ ￼￼",And just like that... Little Susie cured the worst virus of all.,,,105,7
Covid 1984,covid1984__,4522,2020-08-27 05:10:47 PDT,Video,85,19,721,https://www.instagram.com/p/CEZGo5fAyRx/,https://www.instagram.com/p/CEZGo5fAyRx/,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/118357183_4509207185763998_8418695214567422291_n.jpg?_nc_cat=111&_nc_sid=8ae9d6&_nc_ohc=y_ZYQ_nlax4AX-HtrC_&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=bc17c9dc7e838835d0bcc5d3ba8ec9d9&oe=5F6CD237,,"🐝 #weknowthetruth
#thisendswhenwesayno
#thisallendswhenwesayno
#enoughisenough
#touchonetouchall
#SOS
#wearethemedia
#wearethemedianow
#saveourchildren
#melbournelockdown 🦁 

#victorialockdown #victorianlockdown #victoria #melbourne #youareenough #youarethereason #thegreatawakeninguncensored #thegreatawakeninghasbegun #thegreatawakeningworldwide 
#lovewins #truth #justice #humanity #viralpost #love #friends #family #hugs #joy #peace",THE MEDIA 18 THE DIRUS. BREAKING NEWS WS exposing_the_truth2day 7 NEWS NEWS #latergram,,,104,1.24
Kevin McCracken,grandpakev,1219,2020-10-16 11:42:04 PDT,Photo,97,5,0,https://www.instagram.com/p/CGajPtkFlVI/,https://www.instagram.com/p/CGajPtkFlVI/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/121623411_270229057554861_7389678618267228417_n.jpg?_nc_cat=102&_nc_sid=8ae9d6&_nc_ohc=xvdh09uLCmAAX9wNKx8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=64678c127ee45006f9a5d8794a26ae1d&oe=5FAE759E,,"The real investigative journalists of the “Mainstream Media” have uncovered the Catholic Church Child Abuse Scandal, Jeffery Epstein , the Boy Scouts of America, the Southern Baptist Convention scandal, and the USA Gymnastics Scandal. #wakeup #savethechildren #saveourchildren",,,,102,2
Truthseeker,truth_and_light,N/A,2020-08-22 22:43:47 PDT,Album,98,3,1776,https://www.instagram.com/p/CEOHQJ0AKlW/,https://www.instagram.com/p/CEOHQJ0AKlW/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/118177091_2587910201521617_8077488073684104003_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=CNQAugMLfnQAX8GRQZw&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=323acab1f2982dc9ccb007574605bb1f&oe=5FA4BF75,,"READ EM ALL!!! 

Medical professionals telling the TRUTH about this Plandemic/Scamdemic. THOUSANDS worldwide saying the same thing. We’re waiting for you ALL to wake up so we can take our power back. 
*
*
*
#scamdemic  #msm #falseflag #agenda21 #billgates #election #evil #truth #wakeup #wethepeople #pray #medicine #vaccine #fauci #masks #hydroxychloroquine #freedom #health #immunity #godwins #redpill #thegreatawakening #godblessamerica #constitution #psychologicalwarfare #saveourchildren #trump",,,,101,1.01
John Henry Soto,johnhenrysoto,3388,2020-08-20 08:53:32 PDT,Photo,86,14,0,https://www.instagram.com/p/CEHepZhA1ll/,https://www.instagram.com/p/CEHepZhA1ll/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117776705_343634737043577_7023657542325621098_n.jpg?_nc_cat=107&_nc_sid=8ae9d6&_nc_ohc=EFlj1PaoZ8gAX9pMNg4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=461b757f9bbc6c918ac76618ee0a0f75&oe=5F644E75,,"Why I post things that upset some people?  Because I want to give people a reason to look for themselves.  Main stream media isn't covering one of the biggest problems in the world that's been going on for decades.  That's why.  I've lost ""friends"" business and respect but I've gained more true friends, more business and money and the respect of those that matter.  God bless our children and those that choose to look the other way. 🙏❤
.
.
.
.
.
#stopchilftrafficking #saveourchildren",,,,100,3.03
Black Conscious Tube,blackconscioustube,18312,2020-11-29 18:45:43 PST,Photo,91,8,0,https://www.instagram.com/p/CIMtkjRnQQW/,https://www.instagram.com/p/CIMtkjRnQQW/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/128721580_893337364804651_2257373262915667044_n.jpg?_nc_cat=110&ccb=2&_nc_sid=8ae9d6&_nc_ohc=yANYKgCLQTAAX8bgOaK&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=063d54f8058583691bded98ca8ab7839&oe=5FE8A47B,,"Click Link In Bio Follow @blackconscioustube 
Via 🗣🧠 Pedophilia will bring down:
.
-The Royal family
-The CIA
-The deep state
-The Vatican
-Hollywood
.
It’s happening right now.
.
Right before your eyes.
.
This is the elite apocalypse.
.
@free_your_soul94 
#TruthBeTold #SaveOurChildren #EndTheHumanTrafficking #JusticeForTheChildren #GodIsWatching #DarkToLight #PainIsComing #HollywoodsBleeding #ExposeTheElite #FuckTheMedia #DoNotBeDistracted #PayCloseAttention","OMG! Look at these Covid cases: Australia 20,000 Canada 45,288 Germany -100,000 India 96,000 Spain20,000 20,000 Spain United Kingdom 米 112,853 United States 800,000 Oh whoops, meant children that have gone missing SO far this year without a peep from the media.",,,99,-1.18
Kami_Kay,kami.kay_photography,5407,2021-01-17 17:01:37 PST,Photo,94,5,0,https://www.instagram.com/p/CKKsm_mAlhB/,https://www.instagram.com/p/CKKsm_mAlhB/,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/139570947_205587354625948_5442804162047589883_n.jpg?_nc_cat=101&ccb=2&_nc_sid=8ae9d6&_nc_ohc=SfDIxITuDhsAX_F9cNV&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=fa0e1f3cb9e6000bedb476c153dc37c2&oe=602891BB,,Join Anonup.com I’ll post my username as soon as create an account,"Done anonup.com AA Welcome to Join us to keep abreast of the most relevant topics and AnonUp.com news from around the world, communicate with your friends, be the first to know about things that interest you, and also share your own publications with the public #wwg1wga #MAGA #TheGreatAwakening #thestormisuponus #Nothingcanstopwhatiscoming #SaveOurChildren Welcome back! Login to your account Email address",,,99,-2.83
Bishop,bishopinternational,N/A,2020-09-01 08:51:04 PDT,Video,85,13,1497,https://www.instagram.com/p/CEmXxFyFxv_/,https://www.instagram.com/p/CEmXxFyFxv_/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118686641_421698345459906_1853894109939431297_n.jpg?_nc_cat=102&_nc_sid=8ae9d6&_nc_ohc=WZLOEi6sAooAX8t6SoM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=39bc70b62961506f9c524883eac4d43b&oe=5F9754FD,,"This isnt really news I expected this he would always be at the rainbow room lurking on all the girls & smelling like sandwich meat, but wonder how deep the rabbit hole this will go? He's Looking at 250 years he might go @6ix9ine on some of his associates?🤷🏼‍♂️ 🐥🐥🐥🤢
.
.
#RonJeremy #Pornstar #ChildRape #Rabbithole #followthewhiterabbit #wwg1wwga #Deepstate #SocialDistancing #Quarantine #scamdemic #JefferyEpstein #TomHanks #Pedo #HughHefner #Playboymansion #Sicko #Hedgehog #Facemask #conspiracy #SaveOurChildren #PedophilesDontGetTrials #Evergreen #CometPizza #singlikeacanary",,,,98,1.05
🇺🇸Nadia Salvino,nadiasalvino,N/A,2020-08-11 14:07:44 PDT,Photo,97,1,0,https://www.instagram.com/p/CDw3c4wJim5/,https://www.instagram.com/p/CDw3c4wJim5/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117228388_186357622861077_3939731315444671546_n.jpg?_nc_cat=102&_nc_sid=8ae9d6&_nc_ohc=AnWgistkj6IAX8aZFkv&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=23efec472e5b38fb398e9ef71a9e096e&oe=5F976327,,Human trafficking is real and the victims undergo a lot of agony in the hands of the disgusting trade merchants. #saveourchildren #wwg1wga #cnn #endhumantrafficking❌ #MAGA #,"CHILD LIVES MATTER PROTEST 2020 MARCH HAD 2,000,000 CASES THAT IS DOUBLE WHAT IT WAS LAST YEAR! APRIL HAD 4,000,000 CASES 2 MARCH MILLION APRIL MILLION 4 NATIONAL CENTER FOR REPORTED MISSING CHILDREN",,,98,-1.28
